algorithm,scenario,size,digits,repetition,execution_time,memory_used_bytes
radix_sort,reverse,224000,1,2,0.008930,896040
radix_sort,reverse,224000,1,3,0.008958,896040
radix_sort,reverse,225000,1,1,0.008946,900040
radix_sort,reverse,225000,1,2,0.008959,900040
radix_sort,reverse,225000,1,3,0.008960,900040
radix_sort,reverse,226000,1,1,0.008841,904040
radix_sort,reverse,226000,1,2,0.008997,904040
radix_sort,reverse,226000,1,3,0.008997,904040
radix_sort,reverse,227000,1,1,0.009115,908040
radix_sort,reverse,227000,1,2,0.009045,908040
radix_sort,reverse,227000,1,3,0.009044,908040
radix_sort,reverse,228000,1,1,0.009070,912040
radix_sort,reverse,228000,1,2,0.009111,912040
radix_sort,reverse,228000,1,3,0.009083,912040
radix_sort,reverse,229000,1,1,0.009110,916040
radix_sort,reverse,229000,1,2,0.009102,916040
radix_sort,reverse,229000,1,3,0.009121,916040
radix_sort,reverse,230000,1,1,0.009144,920040
radix_sort,reverse,230000,1,2,0.009160,920040
radix_sort,reverse,230000,1,3,0.009186,920040
radix_sort,reverse,231000,1,1,0.009198,924040
radix_sort,reverse,231000,1,2,0.009241,924040
radix_sort,reverse,231000,1,3,0.009253,924040
radix_sort,reverse,232000,1,1,0.009366,928040
radix_sort,reverse,232000,1,2,0.009299,928040
radix_sort,reverse,232000,1,3,0.009298,928040
radix_sort,reverse,233000,1,1,0.009259,932040
radix_sort,reverse,233000,1,2,0.009317,932040
radix_sort,reverse,233000,1,3,0.009274,932040
radix_sort,reverse,234000,1,1,0.009301,936040
radix_sort,reverse,234000,1,2,0.009367,936040
radix_sort,reverse,234000,1,3,0.009313,936040
radix_sort,reverse,235000,1,1,0.009352,940040
radix_sort,reverse,235000,1,2,0.009365,940040
radix_sort,reverse,235000,1,3,0.009370,940040
radix_sort,reverse,236000,1,1,0.009378,944040
radix_sort,reverse,236000,1,2,0.009395,944040
radix_sort,reverse,236000,1,3,0.009419,944040
radix_sort,reverse,237000,1,1,0.009277,948040
radix_sort,reverse,237000,1,2,0.009437,948040
radix_sort,reverse,237000,1,3,0.009467,948040
radix_sort,reverse,238000,1,1,0.009463,952040
radix_sort,reverse,238000,1,2,0.009475,952040
radix_sort,reverse,238000,1,3,0.009472,952040
radix_sort,reverse,239000,1,1,0.009535,956040
radix_sort,reverse,239000,1,2,0.009522,956040
radix_sort,reverse,239000,1,3,0.009520,956040
radix_sort,reverse,240000,1,1,0.009565,960040
radix_sort,reverse,240000,1,2,0.009608,960040
radix_sort,reverse,240000,1,3,0.009549,960040
radix_sort,reverse,241000,1,1,0.009611,964040
radix_sort,reverse,241000,1,2,0.009599,964040
radix_sort,reverse,241000,1,3,0.009597,964040
radix_sort,reverse,242000,1,1,0.009644,968040
radix_sort,reverse,242000,1,2,0.009636,968040
radix_sort,reverse,242000,1,3,0.009634,968040
radix_sort,reverse,243000,1,1,0.009699,972040
radix_sort,reverse,243000,1,2,0.009683,972040
radix_sort,reverse,243000,1,3,0.009683,972040
radix_sort,reverse,244000,1,1,0.009733,976040
radix_sort,reverse,244000,1,2,0.009718,976040
radix_sort,reverse,244000,1,3,0.009717,976040
radix_sort,reverse,245000,1,1,0.009743,980040
radix_sort,reverse,245000,1,2,0.009786,980040
radix_sort,reverse,245000,1,3,0.009759,980040
radix_sort,reverse,246000,1,1,0.009791,984040
radix_sort,reverse,246000,1,2,0.009835,984040
radix_sort,reverse,246000,1,3,0.009833,984040
radix_sort,reverse,247000,1,1,0.009839,988040
radix_sort,reverse,247000,1,2,0.009881,988040
radix_sort,reverse,247000,1,3,0.009853,988040
radix_sort,reverse,248000,1,1,0.009863,992040
radix_sort,reverse,248000,1,2,0.009902,992040
radix_sort,reverse,248000,1,3,0.009878,992040
radix_sort,reverse,249000,1,1,0.009911,996040
radix_sort,reverse,249000,1,2,0.009924,996040
radix_sort,reverse,249000,1,3,0.009827,996040
radix_sort,reverse,250000,1,1,0.009944,1000040
radix_sort,reverse,250000,1,2,0.009957,1000040
radix_sort,reverse,250000,1,3,0.009985,1000040
radix_sort,reverse,251000,1,1,0.009985,1004040
radix_sort,reverse,251000,1,2,0.009997,1004040
radix_sort,reverse,251000,1,3,0.010025,1004040
radix_sort,reverse,252000,1,1,0.010015,1008040
radix_sort,reverse,252000,1,2,0.010027,1008040
radix_sort,reverse,252000,1,3,0.010028,1008040
radix_sort,reverse,253000,1,1,0.010061,1012040
radix_sort,reverse,253000,1,2,0.010075,1012040
radix_sort,reverse,253000,1,3,0.010246,1012040
radix_sort,reverse,254000,1,1,0.010128,1016040
radix_sort,reverse,254000,1,2,0.010110,1016040
radix_sort,reverse,254000,1,3,0.010112,1016040
radix_sort,reverse,255000,1,1,0.010068,1020040
radix_sort,reverse,255000,1,2,0.010154,1020040
radix_sort,reverse,255000,1,3,0.010156,1020040
radix_sort,reverse,256000,1,1,0.014647,1024040
radix_sort,reverse,256000,1,2,0.014653,1024040
radix_sort,reverse,256000,1,3,0.014709,1024040
radix_sort,reverse,257000,1,1,0.010262,1028040
radix_sort,reverse,257000,1,2,0.010276,1028040
radix_sort,reverse,257000,1,3,0.010253,1028040
radix_sort,reverse,258000,1,1,0.010322,1032040
radix_sort,reverse,258000,1,2,0.010392,1032040
radix_sort,reverse,258000,1,3,0.010334,1032040
radix_sort,reverse,259000,1,1,0.010313,1036040
radix_sort,reverse,259000,1,2,0.010352,1036040
radix_sort,reverse,259000,1,3,0.010325,1036040
radix_sort,reverse,260000,1,1,0.010341,1040040
radix_sort,reverse,260000,1,2,0.010442,1040040
radix_sort,reverse,260000,1,3,0.010355,1040040
radix_sort,reverse,261000,1,1,0.010407,1044040
radix_sort,reverse,261000,1,2,0.010418,1044040
radix_sort,reverse,261000,1,3,0.010395,1044040
radix_sort,reverse,262000,1,1,0.010416,1048040
radix_sort,reverse,262000,1,2,0.010460,1048040
radix_sort,reverse,262000,1,3,0.010429,1048040
radix_sort,reverse,263000,1,1,0.010468,1052040
radix_sort,reverse,263000,1,2,0.010508,1052040
radix_sort,reverse,263000,1,3,0.010483,1052040
radix_sort,reverse,264000,1,1,0.010496,1056040
radix_sort,reverse,264000,1,2,0.010535,1056040
radix_sort,reverse,264000,1,3,0.010509,1056040
radix_sort,reverse,265000,1,1,0.010551,1060040
radix_sort,reverse,265000,1,2,0.010590,1060040
radix_sort,reverse,265000,1,3,0.010701,1060040
radix_sort,reverse,266000,1,1,0.010476,1064040
radix_sort,reverse,266000,1,2,0.010586,1064040
radix_sort,reverse,266000,1,3,0.010587,1064040
radix_sort,reverse,267000,1,1,0.010654,1068040
radix_sort,reverse,267000,1,2,0.010636,1068040
radix_sort,reverse,267000,1,3,0.010639,1068040
radix_sort,reverse,268000,1,1,0.010649,1072040
radix_sort,reverse,268000,1,2,0.010690,1072040
radix_sort,reverse,268000,1,3,0.010660,1072040
radix_sort,reverse,269000,1,1,0.010754,1076040
radix_sort,reverse,269000,1,2,0.010768,1076040
radix_sort,reverse,269000,1,3,0.010713,1076040
radix_sort,reverse,270000,1,1,0.010745,1080040
radix_sort,reverse,270000,1,2,0.010759,1080040
radix_sort,reverse,270000,1,3,0.010757,1080040
radix_sort,reverse,271000,1,1,0.010816,1084040
radix_sort,reverse,271000,1,2,0.010799,1084040
radix_sort,reverse,271000,1,3,0.010798,1084040
radix_sort,reverse,272000,1,1,0.010824,1088040
radix_sort,reverse,272000,1,2,0.010841,1088040
radix_sort,reverse,272000,1,3,0.010866,1088040
radix_sort,reverse,273000,1,1,0.010912,1092040
radix_sort,reverse,273000,1,2,0.010884,1092040
radix_sort,reverse,273000,1,3,0.010884,1092040
radix_sort,reverse,274000,1,1,0.010927,1096040
radix_sort,reverse,274000,1,2,0.010910,1096040
radix_sort,reverse,274000,1,3,0.010910,1096040
radix_sort,reverse,275000,1,1,0.010979,1100040
radix_sort,reverse,275000,1,2,0.011005,1100040
radix_sort,reverse,275000,1,3,0.010964,1100040
radix_sort,reverse,276000,1,1,0.011012,1104040
radix_sort,reverse,276000,1,2,0.010995,1104040
radix_sort,reverse,276000,1,3,0.010998,1104040
radix_sort,reverse,277000,1,1,0.011044,1108040
radix_sort,reverse,277000,1,2,0.011032,1108040
radix_sort,reverse,277000,1,3,0.011031,1108040
radix_sort,reverse,278000,1,1,0.011087,1112040
radix_sort,reverse,278000,1,2,0.011073,1112040
radix_sort,reverse,278000,1,3,0.011103,1112040
radix_sort,reverse,279000,1,1,0.011133,1116040
radix_sort,reverse,279000,1,2,0.011118,1116040
radix_sort,reverse,279000,1,3,0.011123,1116040
radix_sort,reverse,280000,1,1,0.011178,1120040
radix_sort,reverse,280000,1,2,0.011165,1120040
radix_sort,reverse,280000,1,3,0.011165,1120040
radix_sort,reverse,281000,1,1,0.011157,1124040
radix_sort,reverse,281000,1,2,0.011200,1124040
radix_sort,reverse,281000,1,3,0.011201,1124040
radix_sort,reverse,282000,1,1,0.011228,1128040
radix_sort,reverse,282000,1,2,0.011213,1128040
radix_sort,reverse,282000,1,3,0.011289,1128040
radix_sort,reverse,283000,1,1,0.011334,1132040
radix_sort,reverse,283000,1,2,0.011272,1132040
radix_sort,reverse,283000,1,3,0.011303,1132040
radix_sort,reverse,284000,1,1,0.011333,1136040
radix_sort,reverse,284000,1,2,0.011516,1136040
radix_sort,reverse,284000,1,3,0.011598,1136040
radix_sort,reverse,285000,1,1,0.011362,1140040
radix_sort,reverse,285000,1,2,0.011349,1140040
radix_sort,reverse,285000,1,3,0.011353,1140040
radix_sort,reverse,286000,1,1,0.011445,1144040
radix_sort,reverse,286000,1,2,0.011445,1144040
radix_sort,reverse,286000,1,3,0.011404,1144040
radix_sort,reverse,287000,1,1,0.011450,1148040
radix_sort,reverse,287000,1,2,0.011462,1148040
radix_sort,reverse,287000,1,3,0.011434,1148040
radix_sort,reverse,288000,1,1,0.011485,1152040
radix_sort,reverse,288000,1,2,0.011468,1152040
radix_sort,reverse,288000,1,3,0.011471,1152040
radix_sort,reverse,289000,1,1,0.011539,1156040
radix_sort,reverse,289000,1,2,0.011521,1156040
radix_sort,reverse,289000,1,3,0.011526,1156040
radix_sort,reverse,290000,1,1,0.011564,1160040
radix_sort,reverse,290000,1,2,0.011549,1160040
radix_sort,reverse,290000,1,3,0.011580,1160040
radix_sort,reverse,291000,1,1,0.011614,1164040
radix_sort,reverse,291000,1,2,0.011597,1164040
radix_sort,reverse,291000,1,3,0.011599,1164040
radix_sort,reverse,292000,1,1,0.011624,1168040
radix_sort,reverse,292000,1,2,0.011635,1168040
radix_sort,reverse,292000,1,3,0.011662,1168040
radix_sort,reverse,293000,1,1,0.011651,1172040
radix_sort,reverse,293000,1,2,0.011690,1172040
radix_sort,reverse,293000,1,3,0.011692,1172040
radix_sort,reverse,294000,1,1,0.011689,1176040
radix_sort,reverse,294000,1,2,0.011702,1176040
radix_sort,reverse,294000,1,3,0.011764,1176040
radix_sort,reverse,295000,1,1,0.011772,1180040
radix_sort,reverse,295000,1,2,0.011789,1180040
radix_sort,reverse,295000,1,3,0.011785,1180040
radix_sort,reverse,296000,1,1,0.012080,1184040
radix_sort,reverse,296000,1,2,0.011770,1184040
radix_sort,reverse,296000,1,3,0.011774,1184040
radix_sort,reverse,297000,1,1,0.011802,1188040
radix_sort,reverse,297000,1,2,0.011774,1188040
radix_sort,reverse,297000,1,3,0.011814,1188040
radix_sort,reverse,298000,1,1,0.011871,1192040
radix_sort,reverse,298000,1,2,0.011883,1192040
radix_sort,reverse,298000,1,3,0.011861,1192040
radix_sort,reverse,299000,1,1,0.011903,1196040
radix_sort,reverse,299000,1,2,0.011783,1196040
radix_sort,reverse,299000,1,3,0.011917,1196040
radix_sort,reverse,300000,1,1,0.012068,1200040
radix_sort,reverse,300000,1,2,0.012055,1200040
radix_sort,reverse,300000,1,3,0.012060,1200040
radix_sort,reverse,301000,1,1,0.011964,1204040
radix_sort,reverse,301000,1,2,0.012004,1204040
radix_sort,reverse,301000,1,3,0.012059,1204040
radix_sort,reverse,302000,1,1,0.012032,1208040
radix_sort,reverse,302000,1,2,0.012044,1208040
radix_sort,reverse,302000,1,3,0.012014,1208040
radix_sort,reverse,303000,1,1,0.012059,1212040
radix_sort,reverse,303000,1,2,0.012072,1212040
radix_sort,reverse,303000,1,3,0.012099,1212040
radix_sort,reverse,304000,1,1,0.012110,1216040
radix_sort,reverse,304000,1,2,0.012096,1216040
radix_sort,reverse,304000,1,3,0.012124,1216040
radix_sort,reverse,305000,1,1,0.012125,1220040
radix_sort,reverse,305000,1,2,0.012141,1220040
radix_sort,reverse,305000,1,3,0.012139,1220040
radix_sort,reverse,306000,1,1,0.012161,1224040
radix_sort,reverse,306000,1,2,0.012202,1224040
radix_sort,reverse,306000,1,3,0.012205,1224040
radix_sort,reverse,307000,1,1,0.012204,1228040
radix_sort,reverse,307000,1,2,0.012117,1228040
radix_sort,reverse,307000,1,3,0.012279,1228040
radix_sort,reverse,308000,1,1,0.012238,1232040
radix_sort,reverse,308000,1,2,0.012251,1232040
radix_sort,reverse,308000,1,3,0.012251,1232040
radix_sort,reverse,309000,1,1,0.012322,1236040
radix_sort,reverse,309000,1,2,0.012335,1236040
radix_sort,reverse,309000,1,3,0.012305,1236040
radix_sort,reverse,310000,1,1,0.012353,1240040
radix_sort,reverse,310000,1,2,0.012334,1240040
radix_sort,reverse,310000,1,3,0.012362,1240040
radix_sort,reverse,311000,1,1,0.012363,1244040
radix_sort,reverse,311000,1,2,0.012377,1244040
radix_sort,reverse,311000,1,3,0.012410,1244040
radix_sort,reverse,312000,1,1,0.012584,1248040
radix_sort,reverse,312000,1,2,0.012447,1248040
radix_sort,reverse,312000,1,3,0.012452,1248040
radix_sort,reverse,313000,1,1,0.012439,1252040
radix_sort,reverse,313000,1,2,0.012441,1252040
radix_sort,reverse,313000,1,3,0.012451,1252040
radix_sort,reverse,314000,1,1,0.012485,1256040
radix_sort,reverse,314000,1,2,0.012403,1256040
radix_sort,reverse,314000,1,3,0.012500,1256040
radix_sort,reverse,315000,1,1,0.012526,1260040
radix_sort,reverse,315000,1,2,0.012567,1260040
radix_sort,reverse,315000,1,3,0.012536,1260040
radix_sort,reverse,316000,1,1,0.012482,1264040
radix_sort,reverse,316000,1,2,0.012566,1264040
radix_sort,reverse,316000,1,3,0.012564,1264040
radix_sort,reverse,317000,1,1,0.012624,1268040
radix_sort,reverse,317000,1,2,0.012608,1268040
radix_sort,reverse,317000,1,3,0.012683,1268040
radix_sort,reverse,318000,1,1,0.012637,1272040
radix_sort,reverse,318000,1,2,0.012653,1272040
radix_sort,reverse,318000,1,3,0.012682,1272040
radix_sort,reverse,319000,1,1,0.012688,1276040
radix_sort,reverse,319000,1,2,0.012725,1276040
radix_sort,reverse,319000,1,3,0.012698,1276040
radix_sort,reverse,320000,1,1,0.012724,1280040
radix_sort,reverse,320000,1,2,0.012765,1280040
radix_sort,reverse,320000,1,3,0.012739,1280040
radix_sort,reverse,321000,1,1,0.012754,1284040
radix_sort,reverse,321000,1,2,0.012768,1284040
radix_sort,reverse,321000,1,3,0.012764,1284040
radix_sort,reverse,322000,1,1,0.012822,1288040
radix_sort,reverse,322000,1,2,0.012804,1288040
radix_sort,reverse,322000,1,3,0.012807,1288040
radix_sort,reverse,323000,1,1,0.012868,1292040
radix_sort,reverse,323000,1,2,0.012882,1292040
radix_sort,reverse,323000,1,3,0.012803,1292040
radix_sort,reverse,324000,1,1,0.012868,1296040
radix_sort,reverse,324000,1,2,0.012881,1296040
radix_sort,reverse,324000,1,3,0.013097,1296040
radix_sort,reverse,325000,1,1,0.012920,1300040
radix_sort,reverse,325000,1,2,0.012890,1300040
radix_sort,reverse,325000,1,3,0.012930,1300040
radix_sort,reverse,326000,1,1,0.012951,1304040
radix_sort,reverse,326000,1,2,0.012993,1304040
radix_sort,reverse,326000,1,3,0.012992,1304040
radix_sort,reverse,327000,1,1,0.013034,1308040
radix_sort,reverse,327000,1,2,0.013020,1308040
radix_sort,reverse,327000,1,3,0.013050,1308040
radix_sort,reverse,328000,1,1,0.013064,1312040
radix_sort,reverse,328000,1,2,0.013074,1312040
radix_sort,reverse,328000,1,3,0.013076,1312040
radix_sort,reverse,329000,1,1,0.013087,1316040
radix_sort,reverse,329000,1,2,0.013100,1316040
radix_sort,reverse,329000,1,3,0.013132,1316040
radix_sort,reverse,330000,1,1,0.013113,1320040
radix_sort,reverse,330000,1,2,0.013153,1320040
radix_sort,reverse,330000,1,3,0.013125,1320040
radix_sort,reverse,331000,1,1,0.013159,1324040
radix_sort,reverse,331000,1,2,0.013199,1324040
radix_sort,reverse,331000,1,3,0.013174,1324040
radix_sort,reverse,332000,1,1,0.013315,1328040
radix_sort,reverse,332000,1,2,0.013216,1328040
radix_sort,reverse,332000,1,3,0.013215,1328040
radix_sort,reverse,333000,1,1,0.013266,1332040
radix_sort,reverse,333000,1,2,0.013389,1332040
radix_sort,reverse,333000,1,3,0.013328,1332040
radix_sort,reverse,334000,1,1,0.013221,1336040
radix_sort,reverse,334000,1,2,0.013284,1336040
radix_sort,reverse,334000,1,3,0.013284,1336040
radix_sort,reverse,335000,1,1,0.013330,1340040
radix_sort,reverse,335000,1,2,0.013373,1340040
radix_sort,reverse,335000,1,3,0.013371,1340040
radix_sort,reverse,336000,1,1,0.013340,1344040
radix_sort,reverse,336000,1,2,0.013362,1344040
radix_sort,reverse,336000,1,3,0.013364,1344040
radix_sort,reverse,337000,1,1,0.013437,1348040
radix_sort,reverse,337000,1,2,0.013399,1348040
radix_sort,reverse,337000,1,3,0.013372,1348040
radix_sort,reverse,338000,1,1,0.013413,1352040
radix_sort,reverse,338000,1,2,0.013426,1352040
radix_sort,reverse,338000,1,3,0.013483,1352040
radix_sort,reverse,339000,1,1,0.013477,1356040
radix_sort,reverse,339000,1,2,0.013515,1356040
radix_sort,reverse,339000,1,3,0.013490,1356040
radix_sort,reverse,340000,1,1,0.013509,1360040
radix_sort,reverse,340000,1,2,0.013519,1360040
radix_sort,reverse,340000,1,3,0.013550,1360040
radix_sort,reverse,341000,1,1,0.013586,1364040
radix_sort,reverse,341000,1,2,0.013569,1364040
radix_sort,reverse,341000,1,3,0.013598,1364040
radix_sort,reverse,342000,1,1,0.013609,1368040
radix_sort,reverse,342000,1,2,0.013621,1368040
radix_sort,reverse,342000,1,3,0.013644,1368040
radix_sort,reverse,343000,1,1,0.013898,1372040
radix_sort,reverse,343000,1,2,0.013924,1372040
radix_sort,reverse,343000,1,3,0.013793,1372040
radix_sort,reverse,344000,1,1,0.013700,1376040
radix_sort,reverse,344000,1,2,0.013685,1376040
radix_sort,reverse,344000,1,3,0.013684,1376040
radix_sort,reverse,345000,1,1,0.013668,1380040
radix_sort,reverse,345000,1,2,0.013724,1380040
radix_sort,reverse,345000,1,3,0.013755,1380040
radix_sort,reverse,346000,1,1,0.013759,1384040
radix_sort,reverse,346000,1,2,0.013765,1384040
radix_sort,reverse,346000,1,3,0.013826,1384040
radix_sort,reverse,347000,1,1,0.013790,1388040
radix_sort,reverse,347000,1,2,0.013822,1388040
radix_sort,reverse,347000,1,3,0.013795,1388040
radix_sort,reverse,348000,1,1,0.013899,1392040
radix_sort,reverse,348000,1,2,0.013847,1392040
radix_sort,reverse,348000,1,3,0.013846,1392040
radix_sort,reverse,349000,1,1,0.013898,1396040
radix_sort,reverse,349000,1,2,0.013879,1396040
radix_sort,reverse,349000,1,3,0.013907,1396040
radix_sort,reverse,350000,1,1,0.013911,1400040
radix_sort,reverse,350000,1,2,0.013909,1400040
radix_sort,reverse,350000,1,3,0.013916,1400040
radix_sort,reverse,351000,1,1,0.013958,1404040
radix_sort,reverse,351000,1,2,0.013986,1404040
radix_sort,reverse,351000,1,3,0.013959,1404040
radix_sort,reverse,352000,1,1,0.014031,1408040
radix_sort,reverse,352000,1,2,0.014009,1408040
radix_sort,reverse,352000,1,3,0.013980,1408040
radix_sort,reverse,353000,1,1,0.014030,1412040
radix_sort,reverse,353000,1,2,0.014038,1412040
radix_sort,reverse,353000,1,3,0.014067,1412040
radix_sort,reverse,354000,1,1,0.014080,1416040
radix_sort,reverse,354000,1,2,0.014113,1416040
radix_sort,reverse,354000,1,3,0.014085,1416040
radix_sort,reverse,355000,1,1,0.014150,1420040
radix_sort,reverse,355000,1,2,0.014132,1420040
radix_sort,reverse,355000,1,3,0.014127,1420040
radix_sort,reverse,356000,1,1,0.014184,1424040
radix_sort,reverse,356000,1,2,0.014160,1424040
radix_sort,reverse,356000,1,3,0.014189,1424040
radix_sort,reverse,357000,1,1,0.014189,1428040
radix_sort,reverse,357000,1,2,0.014220,1428040
radix_sort,reverse,357000,1,3,0.014193,1428040
radix_sort,reverse,358000,1,1,0.014262,1432040
radix_sort,reverse,358000,1,2,0.014466,1432040
radix_sort,reverse,358000,1,3,0.014095,1432040
radix_sort,reverse,359000,1,1,0.014321,1436040
radix_sort,reverse,359000,1,2,0.014302,1436040
radix_sort,reverse,359000,1,3,0.014229,1436040
radix_sort,reverse,360000,1,1,0.014314,1440040
radix_sort,reverse,360000,1,2,0.014307,1440040
radix_sort,reverse,360000,1,3,0.014316,1440040
radix_sort,reverse,361000,1,1,0.014350,1444040
radix_sort,reverse,361000,1,2,0.014385,1444040
radix_sort,reverse,361000,1,3,0.014355,1444040
radix_sort,reverse,362000,1,1,0.014419,1448040
radix_sort,reverse,362000,1,2,0.014393,1448040
radix_sort,reverse,362000,1,3,0.014582,1448040
radix_sort,reverse,363000,1,1,0.014428,1452040
radix_sort,reverse,363000,1,2,0.014469,1452040
radix_sort,reverse,363000,1,3,0.014436,1452040
radix_sort,reverse,364000,1,1,0.014467,1456040
radix_sort,reverse,364000,1,2,0.014499,1456040
radix_sort,reverse,364000,1,3,0.014473,1456040
radix_sort,reverse,365000,1,1,0.014541,1460040
radix_sort,reverse,365000,1,2,0.014519,1460040
radix_sort,reverse,365000,1,3,0.014468,1460040
radix_sort,reverse,366000,1,1,0.014577,1464040
radix_sort,reverse,366000,1,2,0.014636,1464040
radix_sort,reverse,366000,1,3,0.014552,1464040
radix_sort,reverse,367000,1,1,0.014597,1468040
radix_sort,reverse,367000,1,2,0.014827,1468040
radix_sort,reverse,367000,1,3,0.014608,1468040
radix_sort,reverse,368000,1,1,0.014664,1472040
radix_sort,reverse,368000,1,2,0.014641,1472040
radix_sort,reverse,368000,1,3,0.014670,1472040
radix_sort,reverse,369000,1,1,0.014678,1476040
radix_sort,reverse,369000,1,2,0.014711,1476040
radix_sort,reverse,369000,1,3,0.014682,1476040
radix_sort,reverse,370000,1,1,0.014704,1480040
radix_sort,reverse,370000,1,2,0.014735,1480040
radix_sort,reverse,370000,1,3,0.014710,1480040
radix_sort,reverse,371000,1,1,0.014814,1484040
radix_sort,reverse,371000,1,2,0.014764,1484040
radix_sort,reverse,371000,1,3,0.014789,1484040
radix_sort,reverse,372000,1,1,0.014787,1488040
radix_sort,reverse,372000,1,2,0.014756,1488040
radix_sort,reverse,372000,1,3,0.014795,1488040
radix_sort,reverse,373000,1,1,0.014861,1492040
radix_sort,reverse,373000,1,2,0.014840,1492040
radix_sort,reverse,373000,1,3,0.014841,1492040
radix_sort,reverse,374000,1,1,0.014899,1496040
radix_sort,reverse,374000,1,2,0.014873,1496040
radix_sort,reverse,374000,1,3,0.014709,1496040
radix_sort,reverse,375000,1,1,0.014915,1500040
radix_sort,reverse,375000,1,2,0.014952,1500040
radix_sort,reverse,375000,1,3,0.014948,1500040
radix_sort,reverse,376000,1,1,0.014982,1504040
radix_sort,reverse,376000,1,2,0.014957,1504040
radix_sort,reverse,376000,1,3,0.014987,1504040
radix_sort,reverse,377000,1,1,0.014998,1508040
radix_sort,reverse,377000,1,2,0.015003,1508040
radix_sort,reverse,377000,1,3,0.015030,1508040
radix_sort,reverse,378000,1,1,0.015029,1512040
radix_sort,reverse,378000,1,2,0.015064,1512040
radix_sort,reverse,378000,1,3,0.015036,1512040
radix_sort,reverse,379000,1,1,0.014956,1516040
radix_sort,reverse,379000,1,2,0.015066,1516040
radix_sort,reverse,379000,1,3,0.015094,1516040
radix_sort,reverse,380000,1,1,0.015096,1520040
radix_sort,reverse,380000,1,2,0.015128,1520040
radix_sort,reverse,380000,1,3,0.015103,1520040
radix_sort,reverse,381000,1,1,0.015182,1524040
radix_sort,reverse,381000,1,2,0.015464,1524040
radix_sort,reverse,381000,1,3,0.015221,1524040
radix_sort,reverse,382000,1,1,0.015187,1528040
radix_sort,reverse,382000,1,2,0.015009,1528040
radix_sort,reverse,382000,1,3,0.015313,1528040
radix_sort,reverse,383000,1,1,0.015281,1532040
radix_sort,reverse,383000,1,2,0.015235,1532040
radix_sort,reverse,383000,1,3,0.015262,1532040
radix_sort,reverse,384000,1,1,0.015255,1536040
radix_sort,reverse,384000,1,2,0.015295,1536040
radix_sort,reverse,384000,1,3,0.015262,1536040
radix_sort,reverse,385000,1,1,0.015394,1540040
radix_sort,reverse,385000,1,2,0.015369,1540040
radix_sort,reverse,385000,1,3,0.015397,1540040
radix_sort,reverse,386000,1,1,0.015456,1544040
radix_sort,reverse,386000,1,2,0.015489,1544040
radix_sort,reverse,386000,1,3,0.015491,1544040
radix_sort,reverse,387000,1,1,0.015393,1548040
radix_sort,reverse,387000,1,2,0.015399,1548040
radix_sort,reverse,387000,1,3,0.015398,1548040
radix_sort,reverse,388000,1,1,0.015448,1552040
radix_sort,reverse,388000,1,2,0.015326,1552040
radix_sort,reverse,388000,1,3,0.015249,1552040
radix_sort,reverse,389000,1,1,0.015477,1556040
radix_sort,reverse,389000,1,2,0.015512,1556040
radix_sort,reverse,389000,1,3,0.015723,1556040
radix_sort,reverse,390000,1,1,0.015681,1560040
radix_sort,reverse,390000,1,2,0.015518,1560040
radix_sort,reverse,390000,1,3,0.015549,1560040
radix_sort,reverse,391000,1,1,0.015557,1564040
radix_sort,reverse,391000,1,2,0.015586,1564040
radix_sort,reverse,391000,1,3,0.015562,1564040
radix_sort,reverse,392000,1,1,0.015611,1568040
radix_sort,reverse,392000,1,2,0.015587,1568040
radix_sort,reverse,392000,1,3,0.015640,1568040
radix_sort,reverse,393000,1,1,0.015630,1572040
radix_sort,reverse,393000,1,2,0.015663,1572040
radix_sort,reverse,393000,1,3,0.015632,1572040
radix_sort,reverse,394000,1,1,0.015702,1576040
radix_sort,reverse,394000,1,2,0.015676,1576040
radix_sort,reverse,394000,1,3,0.015717,1576040
radix_sort,reverse,395000,1,1,0.015711,1580040
radix_sort,reverse,395000,1,2,0.015753,1580040
radix_sort,reverse,395000,1,3,0.015720,1580040
radix_sort,reverse,396000,1,1,0.015554,1584040
radix_sort,reverse,396000,1,2,0.015745,1584040
radix_sort,reverse,396000,1,3,0.015804,1584040
radix_sort,reverse,397000,1,1,0.015783,1588040
radix_sort,reverse,397000,1,2,0.015844,1588040
radix_sort,reverse,397000,1,3,0.015791,1588040
radix_sort,reverse,398000,1,1,0.015689,1592040
radix_sort,reverse,398000,1,2,0.015836,1592040
radix_sort,reverse,398000,1,3,0.015848,1592040
radix_sort,reverse,399000,1,1,0.015880,1596040
radix_sort,reverse,399000,1,2,0.015913,1596040
radix_sort,reverse,399000,1,3,0.015888,1596040
radix_sort,reverse,400000,1,1,0.015945,1600040
radix_sort,reverse,400000,1,2,0.015955,1600040
radix_sort,reverse,400000,1,3,0.015913,1600040
radix_sort,reverse,401000,1,1,0.015964,1604040
radix_sort,reverse,401000,1,2,0.015966,1604040
radix_sort,reverse,401000,1,3,0.015699,1604040
radix_sort,reverse,402000,1,1,0.015992,1608040
radix_sort,reverse,402000,1,2,0.016001,1608040
radix_sort,reverse,402000,1,3,0.015997,1608040
radix_sort,reverse,403000,1,1,0.016278,1612040
radix_sort,reverse,403000,1,2,0.016092,1612040
radix_sort,reverse,403000,1,3,0.016036,1612040
radix_sort,reverse,404000,1,1,0.016066,1616040
