algorithm,scenario,size,digits,repetition,execution_time,memory_used_bytes
insertion_sort,random,36000,1,1,0.092518,144000
insertion_sort,random,36000,1,1,0.091899,144000
insertion_sort,random,37000,1,1,0.096940,148000
insertion_sort,random,37000,1,1,0.097167,148000
insertion_sort,random,37000,1,1,0.096915,148000
insertion_sort,random,38000,1,1,0.102142,152000
insertion_sort,random,38000,1,1,0.101609,152000
insertion_sort,random,38000,1,1,0.102105,152000
insertion_sort,random,39000,1,1,0.106937,156000
insertion_sort,random,39000,1,1,0.108167,156000
insertion_sort,random,39000,1,1,0.107994,156000
insertion_sort,random,40000,1,1,0.113559,160000
insertion_sort,random,40000,1,1,0.113867,160000
insertion_sort,random,40000,1,1,0.113247,160000
insertion_sort,random,41000,1,1,0.119668,164000
insertion_sort,random,41000,1,1,0.119813,164000
insertion_sort,random,41000,1,1,0.119040,164000
insertion_sort,random,42000,1,1,0.125528,168000
insertion_sort,random,42000,1,1,0.125640,168000
insertion_sort,random,42000,1,1,0.125379,168000
insertion_sort,random,43000,1,1,0.130886,172000
insertion_sort,random,43000,1,1,0.131395,172000
insertion_sort,random,43000,1,1,0.130609,172000
insertion_sort,random,44000,1,1,0.136965,176000
insertion_sort,random,44000,1,1,0.137681,176000
insertion_sort,random,44000,1,1,0.138121,176000
insertion_sort,random,45000,1,1,0.143900,180000
insertion_sort,random,45000,1,1,0.143553,180000
insertion_sort,random,45000,1,1,0.142554,180000
insertion_sort,random,46000,1,1,0.149861,184000
insertion_sort,random,46000,1,1,0.150334,184000
insertion_sort,random,46000,1,1,0.149604,184000
insertion_sort,random,47000,1,1,0.157278,188000
insertion_sort,random,47000,1,1,0.156818,188000
insertion_sort,random,47000,1,1,0.156360,188000
insertion_sort,random,48000,1,1,0.164394,192000
insertion_sort,random,48000,1,1,0.163716,192000
insertion_sort,random,48000,1,1,0.163325,192000
insertion_sort,random,49000,1,1,0.170371,196000
insertion_sort,random,49000,1,1,0.169733,196000
insertion_sort,random,49000,1,1,0.170283,196000
insertion_sort,random,50000,1,1,0.177432,200000
insertion_sort,random,50000,1,1,0.178037,200000
insertion_sort,random,50000,1,1,0.177430,200000
insertion_sort,random,51000,1,1,0.184665,204000
insertion_sort,random,51000,1,1,0.185286,204000
insertion_sort,random,51000,1,1,0.183723,204000
insertion_sort,random,52000,1,1,0.192611,208000
insertion_sort,random,52000,1,1,0.190990,208000
insertion_sort,random,52000,1,1,0.192076,208000
insertion_sort,random,53000,1,1,0.199888,212000
insertion_sort,random,53000,1,1,0.199471,212000
insertion_sort,random,53000,1,1,0.200163,212000
insertion_sort,random,54000,1,1,0.206460,216000
insertion_sort,random,54000,1,1,0.207078,216000
insertion_sort,random,54000,1,1,0.207472,216000
insertion_sort,random,55000,1,1,0.215528,220000
insertion_sort,random,55000,1,1,0.215213,220000
insertion_sort,random,55000,1,1,0.215697,220000
insertion_sort,random,56000,1,1,0.222356,224000
insertion_sort,random,56000,1,1,0.223511,224000
insertion_sort,random,56000,1,1,0.222869,224000
insertion_sort,random,57000,1,1,0.231621,228000
